creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
Matt Stonie,#GetBackTo100%,https://www.youtube.com/watch?v=QqAUML3qqiw,2017-10-14,early,mixed/unknown,unknown,1735507,44736,3411,,
Matt Stonie,1 Minute Quesadilla CHALLENGE!! (Ep. #22),https://www.youtube.com/watch?v=ta1mnjV9Arg,2017-10-05,early,mixed/unknown,extreme,1989257,55029,6476,,
Matt Stonie,"The ""$100"" 14-inch Pizza Challenge (I did it twice)",https://www.youtube.com/watch?v=aw28GKtWxBw,2017-09-28,early,pizza,extreme,4921433,102880,5399,,
Matt Stonie,"The ""Impossible"" Big Mac Challenge DESTROYED",https://www.youtube.com/watch?v=TngCi2s5rmk,2017-09-13,early,mixed/unknown,extreme,28441863,433222,25178,,
Matt Stonie,The Perfect Hot Fudge Sundae,https://www.youtube.com/watch?v=LnqS6BnskIE,2017-09-06,early,mixed/unknown,unknown,15600666,282610,14600,,
Matt Stonie,"100 Pork Ribs vs Matt Stonie (15,000+ Calories)",https://www.youtube.com/watch?v=Er6L9AEQCYw,2017-08-31,early,mixed/unknown,extreme,22633231,380371,19452,,
Matt Stonie,"Popeyes 16pc Family Meal Challenge (8,000+ Calories)",https://www.youtube.com/watch?v=dDHzOrssz90,2017-08-17,early,mixed/unknown,extreme,34231648,418567,29719,16pc family meal challenge (8,
Matt Stonie,"203 Chips Ahoy Challenge (12,800 Calories)",https://www.youtube.com/watch?v=VxE7Fi6jH54,2017-07-29,early,mixed/unknown,super extreme,60024878,865918,76969,13lbs of cookies and milk; 800 calories) good video,12800
Matt Stonie,12.5lb Fried Rice Challenge,https://www.youtube.com/watch?v=9Dw4viVil3A,2017-07-19,early,mixed/unknown,extreme,9963191,164213,11508,5lb fried rice challenge http://www,
Matt Stonie,In-N-Out 4x4x4 CHALLENGE,https://www.youtube.com/watch?v=TYiK6a2wejw,2017-06-28,early,mixed/unknown,extreme,12077880,208620,11260,,
Matt Stonie,GIANT Shave Ice Challenge (ft. Morgan),https://www.youtube.com/watch?v=ADE28M409yw,2017-06-20,early,mixed/unknown,super extreme,23345112,261881,9944,,
Matt Stonie,Food Emoji Food Challenge,https://www.youtube.com/watch?v=Y8PIcsCtA_k,2017-05-31,early,mixed/unknown,extreme,50377776,683496,61510,,
Matt Stonie,5 Chipotle Burritos (& a Diet Coke),https://www.youtube.com/watch?v=HP6Lcg3UvdQ,2017-05-19,early,taco/burrito,unknown,12173073,243446,11968,,
Matt Stonie,Big Smoke's Order (Food Challenge),https://www.youtube.com/watch?v=LVKJfLbz5yQ,2017-05-10,early,mixed/unknown,extreme,40287525,633777,46237,,
Matt Stonie,Giant 1 Pound York Peppermint Patties (Kinda Fail),https://www.youtube.com/watch?v=4jL0cwwC8T8,2017-04-27,early,mixed/unknown,super extreme,1932124,33392,1761,1 pound york peppermint patties (kinda fail) good video,
Matt Stonie,Taco Bell $20 Value Menu Challenge (ft. Morgan),https://www.youtube.com/watch?v=hc4edNfb_hY,2017-04-20,early,taco/burrito,extreme,4765205,73162,5198,,
Matt Stonie,Matt Stonie Eats 255 Peeps in 5 Minutes!! (World Record),https://www.youtube.com/watch?v=4tbJ2ccROkY,2017-04-12,early,mixed/unknown,super extreme,3460641,64061,5414,,
Matt Stonie,Massive Cheerios Challenge! (4000 Calories),https://www.youtube.com/watch?v=kgr9dOfJsjs,2017-03-30,early,mixed/unknown,extreme,2490628,47580,3495,4000 calories) good video,4000
Matt Stonie,"50 Donut Challenge (12,000+ Cals)",https://www.youtube.com/watch?v=pfmgEK7Cdm8,2017-03-20,early,dessert/sweets,extreme,9402990,151950,11380,50 donuts,
Matt Stonie,GIANT Tempura Don Challenge | Tokyo (非常に大きい天丼食いチャレンジ),https://www.youtube.com/watch?v=dTes1ZpAS4M,2017-03-08,early,mixed/unknown,super extreme,6107958,101081,7569,,
Matt Stonie,Chicken Spiedie Eating World Record!!,https://www.youtube.com/watch?v=XhdVkZjS_hU,2017-02-24,early,fried chicken,super extreme,1666805,32981,2043,,
Matt Stonie,Nutella Challenge,https://www.youtube.com/watch?v=na2XWHa_g6k,2017-02-14,early,mixed/unknown,extreme,21015505,411757,26694,,
Matt Stonie,"20,000 Calorie Superbowl Challenge (Wings, Doritos, Pizza...)",https://www.youtube.com/watch?v=oOop2bLiSFw,2017-02-03,early,pizza,super extreme,63099733,847239,71859,000 calorie superbowl challenge (wings,20000
Matt Stonie,Massive Bowl of Chicken Noodle Soup (1.125 Gallons),https://www.youtube.com/watch?v=7hnETO40jmo,2017-01-19,early,ramen/noodles,super extreme,3564359,56036,3650,,
Matt Stonie,100 Takoyaki Challenge ||,https://www.youtube.com/watch?v=h8SMgxQd-nc,2017-01-12,early,mixed/unknown,extreme,6215305,91965,4273,100 pieces of takoyaki,
Matt Stonie,GIANT Christmas Ferrero Rocher!!!,https://www.youtube.com/watch?v=M6R6FS_G5L8,2016-12-25,early,mixed/unknown,super extreme,7264254,116121,4948,,
Matt Stonie,Giant Reese's PB Cups! (2280 calories),https://www.youtube.com/watch?v=cbkE7pxPh5U,2016-12-23,early,mixed/unknown,large,6110333,95818,5354,1lb of chocolate and peanut butter; 1lb in one go; 2280 calories) good video,2280
Matt Stonie,Epic French Toast (Food Challenge),https://www.youtube.com/watch?v=flLfo8AHVKs,2016-12-13,early,mixed/unknown,extreme,11305754,166076,9990,,
Matt Stonie,Cheeseburg Eating World Record!! (Insane Comeback),https://www.youtube.com/watch?v=PjqSXQjIHeU,2016-12-06,early,mixed/unknown,super extreme,2472764,45177,3202,,
Matt Stonie,Eating 17 Mcdonalds Hash Browns in 1 Minute,https://www.youtube.com/watch?v=avPe_mP45ps,2016-11-26,early,mixed/unknown,unknown,5121718,88240,6717,,
Matt Stonie,The Giant 3lb Gummy Worm DESTROYED,https://www.youtube.com/watch?v=7Oi6U2aYxqg,2016-11-18,early,mixed/unknown,extreme,21949396,330187,17850,3lb gummy worm destroyed download best fiends forever for free; 3lbs of straight up candy; 4000 calories of pure sugar,4000
Matt Stonie,World's Largest Pumpkin Spice Latte,https://www.youtube.com/watch?v=MF7TaA96_Aw,2016-11-15,early,mixed/unknown,unknown,6032004,90981,5216,,
Matt Stonie,KFC $5 Fill Up Challenge,https://www.youtube.com/watch?v=GYkJ9GlXu-o,2016-11-07,early,fried chicken,extreme,11833710,145029,7872,,
Matt Stonie,The Ultimate Durian Challenge (2M Subscriber Special),https://www.youtube.com/watch?v=lHH0O8_Qb1Q,2016-10-26,early,mixed/unknown,extreme,4707165,73387,8669,,
Matt Stonie,Epic Root Beer Float (1.5 Gallons),https://www.youtube.com/watch?v=cGVoAz-LPQU,2016-10-10,early,mixed/unknown,extreme,11304388,154691,11182,000 calories of root beer float heaven,4000
Matt Stonie,"10,000cal Hot Pocket Challenge (2,000,000 sub video?)",https://www.youtube.com/watch?v=bRh7XUC2-F8,2016-10-05,early,mixed/unknown,extreme,4664252,97563,6127,,
Matt Stonie,"25 M&M Ice Cream Sandwiches (6,000+ calories)",https://www.youtube.com/watch?v=U27B2JO4RYI,2016-09-16,early,mixed/unknown,extreme,10694501,142627,8088,,
Matt Stonie,The Five Guys 5 Burger Challenge,https://www.youtube.com/watch?v=Lq-EvqyI5ug,2016-09-08,early,burger,extreme,7150015,115580,8088,,
Matt Stonie,113 Pancakes Eaten in 8 Minutes (NEW World Record),https://www.youtube.com/watch?v=1jSgM4gAhK0,2016-08-29,early,dessert/sweets,super extreme,18142036,240380,14040,113 pancakes eaten in 8 minutes (new world record) good video,
Matt Stonie,2016 Olympic Cheat Meal Challenge (Sawan Serasinghe's McD's Feast),https://www.youtube.com/watch?v=Np-uSAXRJK0,2016-08-18,early,mixed/unknown,extreme,14619215,183862,14100,,
Matt Stonie,Massive Kale Salad Challenge (Morgan's back),https://www.youtube.com/watch?v=q0_aPei25_k,2016-08-05,early,mixed/unknown,super extreme,5621261,81256,11042,,
Matt Stonie,"Massive Yogurt Parfait (6,455 cals)",https://www.youtube.com/watch?v=Aehh0rZ-C_M,2016-07-21,early,mixed/unknown,extreme,9572608,145256,7863,455 cals) our sponsors at audible want you to start your 30-day trial and download your first audiobook for free by going to audible,6455
Matt Stonie,10 Quarter Pounders  & a Shake (McDonald's Challenge),https://www.youtube.com/watch?v=5zugfaPFJ9s,2016-07-19,early,mixed/unknown,extreme,2728369,53619,4240,,
Matt Stonie,Nathan's Hot Dog Eating Contest 2016,https://www.youtube.com/watch?v=bOMREssDAxI,2016-07-08,early,mixed/unknown,unknown,1579498,21448,2802,,
Matt Stonie,"Matt Stonie vs The 26"" Pizza",https://www.youtube.com/watch?v=a-JyCZQBTqQ,2016-06-14,early,pizza,large,7258328,99656,8188,,
Matt Stonie,World Gyro Eating Championship 2016 (Chestnut vs Stonie),https://www.youtube.com/watch?v=0ZTFOATm0Rc,2016-06-02,early,mixed/unknown,unknown,4177019,62702,5540,,
Matt Stonie,"MASSIVE Cinnamon Toast Crunch Challenge (7,700 Cals)",https://www.youtube.com/watch?v=PV7A6Kr7VMY,2016-05-20,early,mixed/unknown,extreme,9213166,131993,11007,700 cals) good video,7700
Matt Stonie,World Pasta Eating Championship (World Record Broken),https://www.youtube.com/watch?v=YH338giTiv4,2016-05-04,early,mixed/unknown,super extreme,40101713,572961,23485,2 pound bowls,
Matt Stonie,12 Krispy Kreme Donuts DESTROYED,https://www.youtube.com/watch?v=uBlMl9BOanY,2016-04-28,early,dessert/sweets,unknown,12460722,208978,11778,,
Matt Stonie,The Corn Challenge,https://www.youtube.com/watch?v=m5wQTHCpCkE,2016-04-20,early,mixed/unknown,extreme,2455589,40514,5428,,
Matt Stonie,McDonald's Ultimate Breakfast Challenge,https://www.youtube.com/watch?v=kWUj6xAmWVs,2016-03-17,early,mixed/unknown,extreme,17450202,200937,11604,,
Matt Stonie,103 Tacos Eaten in 8mins (New World Record),https://www.youtube.com/watch?v=vd1_gG1C290,2016-03-03,early,taco/burrito,super extreme,24168336,367436,20955,103 tacos eaten in 8mins (new world record) good video,
Matt Stonie,50 Egg Roll Challenge (~10k Calories),https://www.youtube.com/watch?v=spPuqxowK7Q,2016-02-18,early,mixed/unknown,extreme,8628598,111026,6531,,
Matt Stonie,The Fastest Taco 12-Pack Ever Eaten,https://www.youtube.com/watch?v=CYxdS6qMSf4,2016-02-06,early,taco/burrito,unknown,8427655,124982,6037,,
Matt Stonie,Taco Bell 12-Pack Challenge #2,https://www.youtube.com/watch?v=yAYpixztgNQ,2016-02-03,early,taco/burrito,extreme,1420422,27733,1727,,
Matt Stonie,"The Ultimate Nacho Platter (8,000+ Calories)",https://www.youtube.com/watch?v=NTKCXIxhluY,2016-01-27,early,mixed/unknown,extreme,17202975,199855,12367,,
Matt Stonie,"The ""Superbowl"" of Chili... (9000+ Calories)",https://www.youtube.com/watch?v=LcGqkRdkHjI,2016-01-19,early,mixed/unknown,extreme,16657517,200056,12585,,
Matt Stonie,Rib Eating World Championship 2015,https://www.youtube.com/watch?v=0J7n2K9jODc,2016-01-16,early,mixed/unknown,unknown,10213136,176994,8285,,
Matt Stonie,"Eating an Entire Mass Gainer in under 5mins (12,000cals)",https://www.youtube.com/watch?v=m0eZTtpIQbI,2016-01-06,early,mixed/unknown,super extreme,19794881,351992,30770,5lb iron mass gainer challenge; 5lb jug; 000cals) good video,12000
Matt Stonie,"극단적 인 불닭 볶음면 도전! / Extreme Korean Fire Noodle Challenge! (1,000,000 Subscriber Special)",https://www.youtube.com/watch?v=EqyLWscdZd4,2015-12-23,early,ramen/noodles,extreme,14094354,162455,10731,,
Matt Stonie,"Epic Greek Salad (4,000 Calories)",https://www.youtube.com/watch?v=F72afOrSigo,2015-12-17,early,mixed/unknown,extreme,4955199,55286,4387,000 calories) good video,4000
Matt Stonie,"Mrs Fields Giant 16-inch Cookie (5,000+ Calories)",https://www.youtube.com/watch?v=LQkdMzULcQQ,2015-12-11,early,mixed/unknown,super extreme,1013588,21648,1595,,
Matt Stonie,15lb Mashed Potato Challenge,https://www.youtube.com/watch?v=mElhYvXbWHo,2015-11-26,early,mixed/unknown,extreme,5328001,66349,5717,15lb mashed potato challenge good video,
Matt Stonie,Matt Stonie sets 5-min Pork Rib Eating World Record,https://www.youtube.com/watch?v=X-TYdgi-Krk,2015-11-24,early,mixed/unknown,super extreme,930199,14338,1119,,
Matt Stonie,60+ Pizza Rolls Eaten in 1 Minute | Matt Stonie,https://www.youtube.com/watch?v=C777gDOPOJ8,2015-11-12,early,pizza,large,2242169,33398,2675,,
Matt Stonie,Biggest Roast Beef Sandwich Ever!,https://www.youtube.com/watch?v=HX6OlQ0UiyI,2015-11-05,early,mixed/unknown,super extreme,10998740,138105,8043,,
Matt Stonie,World Gyoza Eating Championship 2015 | Stonie vs Chestnut,https://www.youtube.com/watch?v=I9nmfVmIoJY,2015-11-01,early,mixed/unknown,unknown,1314231,18793,2115,,
Matt Stonie,The Cap'n Crunch Challenge...,https://www.youtube.com/watch?v=sIZp087K7aA,2015-10-23,early,mixed/unknown,extreme,2316645,35811,3060,,
Matt Stonie,Eating 25 Big Macs in One Sitting (Previous World Record),https://www.youtube.com/watch?v=KQ0uDYdpHfs,2015-09-24,early,mixed/unknown,super extreme,20775282,270192,22454,11lbs of food; 250 calories,13250
Matt Stonie,"Massive Italian Feast Challenge (10,700 Calories)",https://www.youtube.com/watch?v=tiZICr2Ktso,2015-09-15,early,mixed/unknown,super extreme,28414839,331963,26429,16lbs of italian inspired cuisine; 700 calories) support this video and win some free stuff; 600cals for the lasagna,10700
Matt Stonie,Costco 6-Pack Muffin Challenge,https://www.youtube.com/watch?v=RDkkyk6IySw,2015-09-04,early,mixed/unknown,extreme,1186632,19623,1338,,
Matt Stonie,Saltine Cracker Challenge Destroyed,https://www.youtube.com/watch?v=S1CzxK5xg18,2015-08-13,early,mixed/unknown,extreme,1914794,29178,2466,,
Matt Stonie,World Pierogi Eating Championship 2014,https://www.youtube.com/watch?v=JXZW1eKBJzY,2015-08-07,early,mixed/unknown,unknown,576020,8201,974,,
Matt Stonie,160 Chicken Fries Challenge,https://www.youtube.com/watch?v=Y5h9geBhulM,2015-07-30,early,fried chicken,extreme,7106576,91279,4603,,
Matt Stonie,Ben & Jerry's 12 Pint Challenge,https://www.youtube.com/watch?v=DuzN7TiFbuI,2015-07-20,early,mixed/unknown,extreme,4145310,53180,4261,,
Matt Stonie,2015 Nathans Hot Dog Eating Contest,https://www.youtube.com/watch?v=jae132Df_rg,2015-07-07,early,mixed/unknown,unknown,3339420,43162,3605,,
Matt Stonie,Massive Jalapeño Stuffed Bacon Guacamole Cheeseburger,https://www.youtube.com/watch?v=V2zuAPhtwyU,2015-06-15,early,burger,super extreme,10277060,115989,5648,,
Matt Stonie,"Nathans Hot Dog Contest Qualifier, Las Vegas 2015",https://www.youtube.com/watch?v=xBiSHBAwJQA,2015-06-13,early,mixed/unknown,unknown,417242,7630,916,,
Matt Stonie,Jack-in-the-Box Ultimate Munchie Meal Challenge,https://www.youtube.com/watch?v=vQl1grAYT4I,2015-06-02,early,mixed/unknown,extreme,4084324,51599,2281,500 calories of late night food goodness,6500
Matt Stonie,120 Twinkies Eaten in 6 Minutes - (World Twinkie Eating Championship),https://www.youtube.com/watch?v=LKCZ_OfzJrw,2015-05-27,early,mixed/unknown,unknown,2255706,29449,3476,,
Matt Stonie,"Massive Ice Cream Sundae Challenge (11,000 Calories)",https://www.youtube.com/watch?v=FYZ-eGEDO0w,2015-05-20,early,mixed/unknown,super extreme,40909774,416149,32472,000 calories) good video,11000
Matt Stonie,"""Burritozilla"" killed in under 2 Minutes!",https://www.youtube.com/watch?v=PeqRaS6YrcU,2015-05-08,early,taco/burrito,unknown,35788445,513727,27513,,
Matt Stonie,"Manny Pacquiao Diet Challenge (7,000+ Calories)",https://www.youtube.com/watch?v=anaHn6a5SPk,2015-04-30,early,mixed/unknown,extreme,8349352,85993,7096,,
Matt Stonie,2015 Training Vlog #1 (Las Vegas Nathan's Qualifier),https://www.youtube.com/watch?v=dkVwiDo26i8,2015-04-22,early,mixed/unknown,unknown,653358,10275,825,,
Matt Stonie,"23,000 Calories of Pumpkin Pie Eaten in 8 Mins (World Record)",https://www.youtube.com/watch?v=qmR84HV5W7A,2015-04-03,early,mixed/unknown,super extreme,796743,10647,980,000 calories of pumpkin pie eaten in 8 mins (world record) good video,23000
Matt Stonie,The 200 Gummy Worm Challenge,https://www.youtube.com/watch?v=P8hNo840LdQ,2015-03-25,early,mixed/unknown,extreme,4545246,52771,3602,,
Matt Stonie,Competitive Eating Tips (Teaching Morgan how to Eat Burritos),https://www.youtube.com/watch?v=yje4WLHclaM,2015-03-20,early,taco/burrito,unknown,937103,15084,1065,,
Matt Stonie,7 Shamrock Shake Challenge (1.25 Gallons),https://www.youtube.com/watch?v=gPmTJx9aBt0,2015-03-13,early,mixed/unknown,extreme,6053445,60118,4899,,
Matt Stonie,The 50 Banana Challenge | Matt Stonie,https://www.youtube.com/watch?v=95AfylzsE4s,2015-03-05,early,mixed/unknown,extreme,1218381,19667,2090,,
Matt Stonie,Bacon Eating World Record!! (182 Strips/5 mins),https://www.youtube.com/watch?v=ugofUrunz98,2015-02-23,early,mixed/unknown,super extreme,4751637,62884,4422,,
Matt Stonie,5lb Hummus Challenge (No Water),https://www.youtube.com/watch?v=SjOrd_oLlNI,2015-02-18,early,mixed/unknown,extreme,1545710,21352,1963,5lb hummus challenge (no water) good video,
Matt Stonie,World Poutine Eating Championship 2014,https://www.youtube.com/watch?v=oUwYcrWoIj4,2015-02-06,early,mixed/unknown,unknown,2770181,38637,3041,,
Matt Stonie,"Pizza Hut's $49 ""Superbowl"" Deal Challenge (12,000 Calories)",https://www.youtube.com/watch?v=NMrFyNUHoaI,2015-01-30,early,pizza,super extreme,12933076,119966,9654,000 calories) good video,12000
Matt Stonie,"3,200 Calories eaten in 90 Seconds.",https://www.youtube.com/watch?v=P3Sr2v9njSs,2015-01-26,early,mixed/unknown,large,753039,10779,728,200 calories eaten in 90 seconds,3200
Matt Stonie,In-N-Out $50 Meal Challenge,https://www.youtube.com/watch?v=hh2vsxJPLis,2015-01-21,early,mixed/unknown,extreme,15792471,158428,10123,,
Matt Stonie,The Ultimate Pepper & Cured Olive Pizza,https://www.youtube.com/watch?v=tGAxr36L-AY,2014-12-22,early,pizza,large,1292284,19263,909,,
Matt Stonie,1 Gallon Egg Nog Challenge (Destroying the LA Beast),https://www.youtube.com/watch?v=XzzArtU-uXY,2014-12-17,early,mixed/unknown,extreme,466644,8560,787,,
Matt Stonie,Giant 1lb Snickers Bar Challenge,https://www.youtube.com/watch?v=7ADMEpfmtjk,2014-12-11,early,mixed/unknown,super extreme,10584776,108874,5794,1lb snickers bar challenge good video,
Matt Stonie,The Fastest Happy Meal Ever Eaten,https://www.youtube.com/watch?v=4EGc3r3qni8,2014-12-05,early,mixed/unknown,unknown,38797664,513219,26907,,
Matt Stonie,2014 Nugget Rib Eating Championship,https://www.youtube.com/watch?v=mCwXdKPhxe0,2014-11-15,early,mixed/unknown,unknown,376699,4465,598,,
Matt Stonie,Takis Fuego & Hot Cheetos Challenge,https://www.youtube.com/watch?v=9mjpGrZ1ck4,2014-11-07,early,mixed/unknown,extreme,20696057,168963,23038,,
Matt Stonie,World Twinkie Eating Championship - LIVE,https://www.youtube.com/watch?v=2DBpKYmkqgI,2014-11-06,early,mixed/unknown,unknown,304833,3535,183,,
Matt Stonie,"Massive 10,000 Calorie English Breakfast Challenge",https://www.youtube.com/watch?v=4T-iZvNDIu0,2014-10-22,early,mixed/unknown,super extreme,45589564,476207,38214,000 calorie english breakfast challenge good video,10000
Matt Stonie,World Record 384 Potstickers Eaten in 10mins,https://www.youtube.com/watch?v=AjdDbEIzkNU,2014-10-15,early,mixed/unknown,super extreme,3214800,49556,2904,,
Matt Stonie,150 Dunkin' Dount's Munchkin Challenge,https://www.youtube.com/watch?v=auRXFPc6xJE,2014-10-07,early,mixed/unknown,super extreme,1827373,21625,1573,000 calories,11000
Matt Stonie,"Giant Bowl of Trix Cereal (5,000+ Calories)",https://www.youtube.com/watch?v=2IK_x4XtSPc,2014-09-17,early,mixed/unknown,extreme,18019736,144109,10333,000 calories of trix cereal & milk,5000
Matt Stonie,Slugburger Eating Championship 2014 (New World Record),https://www.youtube.com/watch?v=PurVfICPZ44,2014-09-09,early,burger,super extreme,2914480,41626,2385,,
Matt Stonie,Competitive Eater takes on Arby's Meat Mountain,https://www.youtube.com/watch?v=1OZrb4A82F4,2014-09-03,early,mixed/unknown,unknown,3703895,34632,1973,,
Matt Stonie,Eating 200 Prunes (Challenge) | Matt Stonie,https://www.youtube.com/watch?v=o85simZHHY0,2014-08-25,early,mixed/unknown,extreme,425747,5533,984,,
Matt Stonie,Nathan's Hot Dog Eating Contest 2014,https://www.youtube.com/watch?v=ijGpQhVHFbY,2014-08-11,early,mixed/unknown,unknown,235654,2793,511,,
Matt Stonie,"Massive Cookie Bowl w/ Ice Cream (23,000+ Cals) | Matt Stonie",https://www.youtube.com/watch?v=FJNi7mxgMx0,2014-08-01,early,mixed/unknown,super extreme,27700468,351846,26347,,
Matt Stonie,The Rock's Hercules (The Movie) Diet Challenge | Matt Stonie,https://www.youtube.com/watch?v=bYpKTcVftNs,2014-07-18,early,mixed/unknown,extreme,5301790,49417,3184,,
Matt Stonie,16 White Castle Cheeseburgers Eaten in 60sec | Matt Stonie,https://www.youtube.com/watch?v=98r64LtjEvE,2014-07-14,early,burger,large,2230557,21070,1081,,
Matt Stonie,Where have I been....,https://www.youtube.com/watch?v=hCO0ZuBieO4,2014-07-11,early,mixed/unknown,unknown,211862,4304,413,,
